module_name,rel_path,remove,category,reason
hid-gyration,kernel/drivers/hid/hid-gyration.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-gyration) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-holtek-kbd,kernel/drivers/hid/hid-holtek-kbd.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-holtek-kbd) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-holtek-mouse,kernel/drivers/hid/hid-holtek-mouse.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-holtek-mouse) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-holtekff,kernel/drivers/hid/hid-holtekff.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-holtekff) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-hyperv,kernel/drivers/hid/hid-hyperv.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-hyperv) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-icade,kernel/drivers/hid/hid-icade.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-icade) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-ite,kernel/drivers/hid/hid-ite.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-ite) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-jabra,kernel/drivers/hid/hid-jabra.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-jabra) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-kensington,kernel/drivers/hid/hid-kensington.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-kensington) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-keytouch,kernel/drivers/hid/hid-keytouch.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-keytouch) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-kye,kernel/drivers/hid/hid-kye.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-kye) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-kysona,kernel/drivers/hid/hid-kysona.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-kysona) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-lcpower,kernel/drivers/hid/hid-lcpower.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-lcpower) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-led,kernel/drivers/hid/hid-led.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-led) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-lenovo,kernel/drivers/hid/hid-lenovo.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-lenovo) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-letsketch,kernel/drivers/hid/hid-letsketch.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-letsketch) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-lg-g15,kernel/drivers/hid/hid-lg-g15.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-lg-g15) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-logitech,kernel/drivers/hid/hid-logitech.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-logitech) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-logitech-dj,kernel/drivers/hid/hid-logitech-dj.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-logitech-dj) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-logitech-hidpp,kernel/drivers/hid/hid-logitech-hidpp.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-logitech-hidpp) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-macally,kernel/drivers/hid/hid-macally.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-macally) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-magicmouse,kernel/drivers/hid/hid-magicmouse.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-magicmouse) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-maltron,kernel/drivers/hid/hid-maltron.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-maltron) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-mcp2200,kernel/drivers/hid/hid-mcp2200.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-mcp2200) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-mcp2221,kernel/drivers/hid/hid-mcp2221.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-mcp2221) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-megaworld,kernel/drivers/hid/hid-megaworld.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-megaworld) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-mf,kernel/drivers/hid/hid-mf.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-mf) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-microsoft,kernel/drivers/hid/hid-microsoft.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-microsoft) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-monterey,kernel/drivers/hid/hid-monterey.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-monterey) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-multitouch,kernel/drivers/hid/hid-multitouch.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-multitouch) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-nintendo,kernel/drivers/hid/hid-nintendo.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-nintendo) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-nti,kernel/drivers/hid/hid-nti.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-nti) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-ntrig,kernel/drivers/hid/hid-ntrig.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-ntrig) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-nvidia-shield,kernel/drivers/hid/hid-nvidia-shield.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-nvidia-shield) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-ortek,kernel/drivers/hid/hid-ortek.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-ortek) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-penmount,kernel/drivers/hid/hid-penmount.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-penmount) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-petalynx,kernel/drivers/hid/hid-petalynx.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-petalynx) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-picolcd,kernel/drivers/hid/hid-picolcd.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-picolcd) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-pl,kernel/drivers/hid/hid-pl.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-pl) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-plantronics,kernel/drivers/hid/hid-plantronics.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-plantronics) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-playstation,kernel/drivers/hid/hid-playstation.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-playstation) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-primax,kernel/drivers/hid/hid-primax.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-primax) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-prodikeys,kernel/drivers/hid/hid-prodikeys.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-prodikeys) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-pxrc,kernel/drivers/hid/hid-pxrc.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-pxrc) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-rapoo,kernel/drivers/hid/hid-rapoo.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-rapoo) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-razer,kernel/drivers/hid/hid-razer.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-razer) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-redragon,kernel/drivers/hid/hid-redragon.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-redragon) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-retrode,kernel/drivers/hid/hid-retrode.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-retrode) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-rmi,kernel/drivers/hid/hid-rmi.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-rmi) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-roccat,kernel/drivers/hid/hid-roccat.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-roccat) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-roccat-arvo,kernel/drivers/hid/hid-roccat-arvo.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-roccat-arvo) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-roccat-common,kernel/drivers/hid/hid-roccat-common.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-roccat-common) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-roccat-isku,kernel/drivers/hid/hid-roccat-isku.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-roccat-isku) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-roccat-kone,kernel/drivers/hid/hid-roccat-kone.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-roccat-kone) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-roccat-koneplus,kernel/drivers/hid/hid-roccat-koneplus.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-roccat-koneplus) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-roccat-konepure,kernel/drivers/hid/hid-roccat-konepure.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-roccat-konepure) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-roccat-kovaplus,kernel/drivers/hid/hid-roccat-kovaplus.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-roccat-kovaplus) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-roccat-lua,kernel/drivers/hid/hid-roccat-lua.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-roccat-lua) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-roccat-pyra,kernel/drivers/hid/hid-roccat-pyra.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-roccat-pyra) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-roccat-ryos,kernel/drivers/hid/hid-roccat-ryos.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-roccat-ryos) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-roccat-savu,kernel/drivers/hid/hid-roccat-savu.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-roccat-savu) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-saitek,kernel/drivers/hid/hid-saitek.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-saitek) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-samsung,kernel/drivers/hid/hid-samsung.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-samsung) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-semitek,kernel/drivers/hid/hid-semitek.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-semitek) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-sensor-custom,kernel/drivers/hid/hid-sensor-custom.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-sensor-custom) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-sensor-hub,kernel/drivers/hid/hid-sensor-hub.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-sensor-hub) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-sigmamicro,kernel/drivers/hid/hid-sigmamicro.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-sigmamicro) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-sjoy,kernel/drivers/hid/hid-sjoy.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-sjoy) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-sony,kernel/drivers/hid/hid-sony.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-sony) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-speedlink,kernel/drivers/hid/hid-speedlink.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-speedlink) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-steam,kernel/drivers/hid/hid-steam.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-steam) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-steelseries,kernel/drivers/hid/hid-steelseries.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-steelseries) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-sunplus,kernel/drivers/hid/hid-sunplus.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-sunplus) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-thrustmaster,kernel/drivers/hid/hid-thrustmaster.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-thrustmaster) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-tivo,kernel/drivers/hid/hid-tivo.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-tivo) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-tmff,kernel/drivers/hid/hid-tmff.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-tmff) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-topre,kernel/drivers/hid/hid-topre.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-topre) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-topseed,kernel/drivers/hid/hid-topseed.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-topseed) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-twinhan,kernel/drivers/hid/hid-twinhan.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-twinhan) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-u2fzero,kernel/drivers/hid/hid-u2fzero.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-u2fzero) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-uclogic,kernel/drivers/hid/hid-uclogic.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-uclogic) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-udraw-ps3,kernel/drivers/hid/hid-udraw-ps3.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-udraw-ps3) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-universal-pidff,kernel/drivers/hid/hid-universal-pidff.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-universal-pidff) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-viewsonic,kernel/drivers/hid/hid-viewsonic.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-viewsonic) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-vivaldi,kernel/drivers/hid/hid-vivaldi.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-vivaldi) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-vivaldi-common,kernel/drivers/hid/hid-vivaldi-common.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-vivaldi-common) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-vrc2,kernel/drivers/hid/hid-vrc2.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-vrc2) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-waltop,kernel/drivers/hid/hid-waltop.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-waltop) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-wiimote,kernel/drivers/hid/hid-wiimote.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-wiimote) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-winwing,kernel/drivers/hid/hid-winwing.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-winwing) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-xiaomi,kernel/drivers/hid/hid-xiaomi.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-xiaomi) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-xinmo,kernel/drivers/hid/hid-xinmo.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-xinmo) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-zpff,kernel/drivers/hid/hid-zpff.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-zpff) for gamepads/specialty keyboards unneeded on headless server stemcells.
hid-zydacron,kernel/drivers/hid/hid-zydacron.ko.zst,Yes,Specialized HID Devices,Consumer HID hardware driver (hid-zydacron) for gamepads/specialty keyboards unneeded on headless server stemcells.
